Sensor_id,Value,DateTimeFrom,DateTimeTo
17792,855.0,2020-04-01,2020-05-01
17792,739.0,2020-05-01,2020-06-01
17792,607.0,2020-06-01,2020-07-01
17792,815.0,2020-07-01,2020-08-01
17792,799.0,2020-08-01,2020-09-01
17792,784.0,2020-09-01,2020-10-01
17792,1440.0,2020-10-01,2020-11-01
17792,1640.0,2020-11-01,2020-12-01
17792,1600.0,2020-12-01,2021-01-01
17791,60.1,2020-01-01,2020-02-01
17791,54.5,2020-02-01,2020-03-01
17791,30.1,2020-03-01,2020-04-01
17791,17.4,2020-04-01,2020-05-01
17791,37.5,2020-05-01,2020-06-01
17791,29.0,2020-06-01,2020-07-01
17791,28.3,2020-07-01,2020-08-01
17791,29.0,2020-08-01,2020-09-01
17791,36.2,2020-09-01,2020-10-01
17791,84.1,2020-10-01,2020-11-01
17791,109.0,2020-11-01,2020-12-01
17791,95.9,2020-12-01,2021-01-01
36050,0.0,2020-06-01,2020-07-01
36050,43.1,2020-07-01,2020-08-01
36050,58.7,2020-08-01,2020-09-01
36050,124.0,2020-09-01,2020-10-01
36050,299.0,2020-10-01,2020-11-01
36050,390.0,2020-11-01,2020-12-01
36050,334.0,2020-12-01,2021-01-01
17790,124.0,2020-01-01,2020-02-01
17790,105.0,2020-02-01,2020-03-01
17790,56.9,2020-03-01,2020-04-01
17790,13.3,2020-04-01,2020-05-01
17790,57.7,2020-05-01,2020-06-01
17790,55.2,2020-06-01,2020-07-01
17790,49.1,2020-07-01,2020-08-01
17790,21.3,2020-08-01,2020-09-01
17790,36.5,2020-09-01,2020-10-01
17790,127.0,2020-10-01,2020-11-01
17790,183.0,2020-11-01,2020-12-01
17790,153.0,2020-12-01,2021-01-01
17780,17.6,2020-01-01,2020-02-01
17780,16.2,2020-02-01,2020-03-01
17780,12.8,2020-03-01,2020-04-01
17780,13.1,2020-04-01,2020-05-01
17780,7.68,2020-05-01,2020-06-01
17780,7.1,2020-06-01,2020-07-01
17780,7.87,2020-07-01,2020-08-01
17780,8.28,2020-08-01,2020-09-01
17780,11.1,2020-09-01,2020-10-01
17780,14.4,2020-10-01,2020-11-01
17780,11.9,2020-11-01,2020-12-01
17780,15.1,2020-12-01,2021-01-01
19901,1370.0,2020-01-01,2020-02-01
19901,1360.0,2020-02-01,2020-03-01
19901,697.0,2020-03-01,2020-04-01
19901,448.0,2020-04-01,2020-05-01
19901,489.0,2020-05-01,2020-06-01
19901,618.0,2020-06-01,2020-07-01
19901,674.0,2020-07-01,2020-08-01
19901,674.0,2020-08-01,2020-09-01
19901,855.0,2020-09-01,2020-10-01
19901,1810.0,2020-10-01,2020-11-01
19901,1400.0,2020-11-01,2020-12-01
19901,2050.0,2020-12-01,2021-01-01
19902,61.4,2020-01-01,2020-02-01
19902,60.5,2020-02-01,2020-03-01
19902,35.8,2020-03-01,2020-04-01
19902,17.1,2020-04-01,2020-05-01
19902,22.0,2020-05-01,2020-06-01
19902,26.9,2020-06-01,2020-07-01
19902,23.3,2020-07-01,2020-08-01
19902,18.6,2020-08-01,2020-09-01
19902,26.0,2020-09-01,2020-10-01
19902,73.2,2020-10-01,2020-11-01
19902,82.9,2020-11-01,2020-12-01
19902,99.6,2020-12-01,2021-01-01
19904,240.0,2020-01-01,2020-02-01
19904,201.0,2020-02-01,2020-03-01
19904,107.0,2020-03-01,2020-04-01
19904,90.1,2020-04-01,2020-05-01
19904,110.0,2020-05-01,2020-06-01
19904,107.0,2020-06-01,2020-07-01
19904,66.3,2020-07-01,2020-08-01
19904,51.8,2020-08-01,2020-09-01
19904,109.0,2020-09-01,2020-10-01
19904,233.0,2020-10-01,2020-11-01
19904,289.0,2020-11-01,2020-12-01
19904,257.0,2020-12-01,2021-01-01
19900,158.0,2020-01-01,2020-02-01
19900,114.0,2020-02-01,2020-03-01
19900,50.5,2020-03-01,2020-04-01
19900,42.4,2020-04-01,2020-05-01
19900,44.1,2020-05-01,2020-06-01
19900,40.5,2020-06-01,2020-07-01
19900,30.1,2020-07-01,2020-08-01
19900,24.6,2020-08-01,2020-09-01
19900,50.0,2020-09-01,2020-10-01
19900,125.0,2020-10-01,2020-11-01
19900,186.0,2020-11-01,2020-12-01
19900,170.0,2020-12-01,2021-01-01
19899,13.2,2020-01-01,2020-02-01
19899,17.9,2020-02-01,2020-03-01
19899,19.6,2020-03-01,2020-04-01
19899,19.4,2020-04-01,2020-05-01
19899,18.8,2020-05-01,2020-06-01
19899,18.1,2020-06-01,2020-07-01
19899,11.7,2020-07-01,2020-08-01
19899,12.1,2020-08-01,2020-09-01
19899,13.0,2020-09-01,2020-10-01
19899,16.5,2020-10-01,2020-11-01
19899,16.9,2020-11-01,2020-12-01
19899,22.0,2020-12-01,2021-01-01
19957,1600.0,2020-01-01,2020-02-01
19957,1520.0,2020-02-01,2020-03-01
19957,519.0,2020-03-01,2020-04-01
19957,497.0,2020-04-01,2020-05-01
19957,584.0,2020-05-01,2020-06-01
19957,875.0,2020-06-01,2020-07-01
19957,968.0,2020-07-01,2020-08-01
19957,975.0,2020-08-01,2020-09-01
19957,1200.0,2020-09-01,2020-10-01
19957,2110.0,2020-10-01,2020-11-01
19957,2290.0,2020-11-01,2020-12-01
19957,2220.0,2020-12-01,2021-01-01
19956,55.3,2020-01-01,2020-02-01
19956,64.9,2020-02-01,2020-03-01
19956,42.7,2020-03-01,2020-04-01
19956,18.3,2020-04-01,2020-05-01
19956,22.9,2020-05-01,2020-06-01
19956,29.2,2020-06-01,2020-07-01
19956,26.8,2020-07-01,2020-08-01
19956,25.0,2020-08-01,2020-09-01
19956,36.6,2020-09-01,2020-10-01
19956,82.9,2020-10-01,2020-11-01
19956,76.6,2020-11-01,2020-12-01
19956,69.0,2020-12-01,2021-01-01
19906,356.0,2020-01-01,2020-02-01
19906,360.0,2020-02-01,2020-03-01
19906,188.0,2020-03-01,2020-04-01
19906,116.0,2020-04-01,2020-05-01
19906,142.0,2020-05-01,2020-06-01
19906,155.0,2020-06-01,2020-07-01
19906,86.7,2020-07-01,2020-08-01
19906,62.9,2020-08-01,2020-09-01
19906,172.0,2020-09-01,2020-10-01
19906,353.0,2020-10-01,2020-11-01
19906,407.0,2020-11-01,2020-12-01
19906,331.0,2020-12-01,2021-01-01
20150,176.0,2020-01-01,2020-02-01
20150,141.0,2020-02-01,2020-03-01
20150,65.7,2020-03-01,2020-04-01
20150,51.8,2020-04-01,2020-05-01
20150,47.9,2020-05-01,2020-06-01
20150,40.5,2020-06-01,2020-07-01
20150,31.5,2020-07-01,2020-08-01
20150,23.6,2020-08-01,2020-09-01
20150,57.4,2020-09-01,2020-10-01
20150,142.0,2020-10-01,2020-11-01
20150,249.0,2020-11-01,2020-12-01
20150,215.0,2020-12-01,2021-01-01
20147,15.9,2020-01-01,2020-02-01
20147,20.0,2020-02-01,2020-03-01
20147,20.3,2020-03-01,2020-04-01
20147,19.2,2020-04-01,2020-05-01
20147,18.3,2020-05-01,2020-06-01
20147,9.62,2020-06-01,2020-07-01
20147,6.73,2020-07-01,2020-08-01
20147,4.28,2020-08-01,2020-09-01
20147,6.81,2020-09-01,2020-10-01
20147,13.0,2020-10-01,2020-11-01
20147,11.3,2020-11-01,2020-12-01
20147,6.38,2020-12-01,2021-01-01
19939,1430.0,2020-01-01,2020-02-01
19939,1110.0,2020-02-01,2020-03-01
19939,790.0,2020-03-01,2020-04-01
19939,818.0,2020-04-01,2020-05-01
19939,821.0,2020-05-01,2020-06-01
19939,611.0,2020-06-01,2020-07-01
19939,1090.0,2020-07-01,2020-08-01
19939,834.0,2020-08-01,2020-09-01
19939,617.0,2020-09-01,2020-10-01
19939,1520.0,2020-10-01,2020-11-01
19939,1540.0,2020-11-01,2020-12-01
19939,1200.0,2020-12-01,2021-01-01
19948,38.2,2020-01-01,2020-02-01
19948,48.1,2020-02-01,2020-03-01
19948,34.6,2020-03-01,2020-04-01
19948,28.3,2020-04-01,2020-05-01
19948,19.7,2020-05-01,2020-06-01
19948,10.8,2020-06-01,2020-07-01
19948,11.5,2020-07-01,2020-08-01
19948,14.4,2020-08-01,2020-09-01
19948,22.5,2020-09-01,2020-10-01
19948,55.1,2020-10-01,2020-11-01
19948,54.8,2020-11-01,2020-12-01
19948,36.1,2020-12-01,2021-01-01
19936,204.0,2020-01-01,2020-02-01
19936,205.0,2020-02-01,2020-03-01
19936,110.0,2020-03-01,2020-04-01
19936,136.0,2020-04-01,2020-05-01
19936,158.0,2020-05-01,2020-06-01
19936,126.0,2020-06-01,2020-07-01
19936,65.8,2020-07-01,2020-08-01
19936,47.7,2020-08-01,2020-09-01
19936,131.0,2020-09-01,2020-10-01
19936,367.0,2020-10-01,2020-11-01
19936,422.0,2020-11-01,2020-12-01
19936,328.0,2020-12-01,2021-01-01
19935,143.0,2020-01-01,2020-02-01
19935,124.0,2020-02-01,2020-03-01
19935,54.9,2020-03-01,2020-04-01
19935,49.1,2020-04-01,2020-05-01
19935,65.3,2020-05-01,2020-06-01
19935,48.4,2020-06-01,2020-07-01
19935,33.9,2020-07-01,2020-08-01
19935,22.5,2020-08-01,2020-09-01
19935,53.3,2020-09-01,2020-10-01
19935,173.0,2020-10-01,2020-11-01
19935,263.0,2020-11-01,2020-12-01
19935,189.0,2020-12-01,2021-01-01
19912,11.8,2020-01-01,2020-02-01
19912,15.8,2020-02-01,2020-03-01
19912,13.5,2020-03-01,2020-04-01
19912,16.0,2020-04-01,2020-05-01
19912,16.6,2020-05-01,2020-06-01
19912,10.4,2020-06-01,2020-07-01
19912,8.06,2020-07-01,2020-08-01
19912,8.88,2020-08-01,2020-09-01
19912,10.0,2020-09-01,2020-10-01
19912,16.3,2020-10-01,2020-11-01
19912,17.2,2020-11-01,2020-12-01
19912,17.0,2020-12-01,2021-01-01
19925,1430.0,2020-01-01,2020-02-01
19925,1090.0,2020-02-01,2020-03-01
19925,746.0,2020-03-01,2020-04-01
19925,475.0,2020-04-01,2020-05-01
19925,573.0,2020-05-01,2020-06-01
19925,840.0,2020-06-01,2020-07-01
19925,709.0,2020-07-01,2020-08-01
19925,566.0,2020-08-01,2020-09-01
19925,820.0,2020-09-01,2020-10-01
19925,1480.0,2020-10-01,2020-11-01
19925,1800.0,2020-11-01,2020-12-01
19925,1940.0,2020-12-01,2021-01-01
19930,43.4,2020-01-01,2020-02-01
19930,41.9,2020-02-01,2020-03-01
19930,34.9,2020-03-01,2020-04-01
19930,11.0,2020-04-01,2020-05-01
19930,12.9,2020-05-01,2020-06-01
19930,20.3,2020-06-01,2020-07-01
19930,18.3,2020-07-01,2020-08-01
19930,17.5,2020-08-01,2020-09-01
19930,59.0,2020-09-01,2020-10-01
19930,109.0,2020-10-01,2020-11-01
19930,93.9,2020-11-01,2020-12-01
19930,103.0,2020-12-01,2021-01-01
19941,227.0,2020-01-01,2020-02-01
19941,195.0,2020-02-01,2020-03-01
19941,109.0,2020-03-01,2020-04-01
19941,94.8,2020-04-01,2020-05-01
19941,119.0,2020-05-01,2020-06-01
19941,114.0,2020-06-01,2020-07-01
19941,65.1,2020-07-01,2020-08-01
19941,44.3,2020-08-01,2020-09-01
19941,123.0,2020-09-01,2020-10-01
19941,262.0,2020-10-01,2020-11-01
19941,349.0,2020-11-01,2020-12-01
19941,290.0,2020-12-01,2021-01-01
19919,155.0,2020-01-01,2020-02-01
19919,110.0,2020-02-01,2020-03-01
19919,50.3,2020-03-01,2020-04-01
19919,39.6,2020-04-01,2020-05-01
19919,42.7,2020-05-01,2020-06-01
19919,44.3,2020-06-01,2020-07-01
19919,26.1,2020-07-01,2020-08-01
19919,19.5,2020-08-01,2020-09-01
19919,48.1,2020-09-01,2020-10-01
19919,122.0,2020-10-01,2020-11-01
19919,220.0,2020-11-01,2020-12-01
19919,176.0,2020-12-01,2021-01-01
19943,14.0,2020-01-01,2020-02-01
19943,17.3,2020-02-01,2020-03-01
19943,14.6,2020-03-01,2020-04-01
19943,15.5,2020-04-01,2020-05-01
19943,16.4,2020-05-01,2020-06-01
19943,8.96,2020-06-01,2020-07-01
19943,4.24,2020-07-01,2020-08-01
19943,4.93,2020-08-01,2020-09-01
19943,7.31,2020-09-01,2020-10-01
19943,17.5,2020-10-01,2020-11-01
19943,27.2,2020-11-01,2020-12-01
19943,17.9,2020-12-01,2021-01-01
19926,1550.0,2020-01-01,2020-02-01
19926,1460.0,2020-02-01,2020-03-01
19926,1650.0,2020-03-01,2020-04-01
19926,1520.0,2020-04-01,2020-05-01
19926,1820.0,2020-05-01,2020-06-01
19926,1930.0,2020-06-01,2020-07-01
19926,2090.0,2020-07-01,2020-08-01
19926,1240.0,2020-08-01,2020-09-01
19926,1040.0,2020-09-01,2020-10-01
19926,2200.0,2020-10-01,2020-11-01
19926,2980.0,2020-11-01,2020-12-01
19926,3280.0,2020-12-01,2021-01-01
19929,39.9,2020-01-01,2020-02-01
19929,56.0,2020-02-01,2020-03-01
19929,42.3,2020-03-01,2020-04-01
19929,26.8,2020-04-01,2020-05-01
19929,35.6,2020-05-01,2020-06-01
19929,30.9,2020-06-01,2020-07-01
19929,23.1,2020-07-01,2020-08-01
19929,22.9,2020-08-01,2020-09-01
19929,28.8,2020-09-01,2020-10-01
19929,49.7,2020-10-01,2020-11-01
19929,34.0,2020-11-01,2020-12-01
19929,49.0,2020-12-01,2021-01-01
19933,272.0,2020-01-01,2020-02-01
19933,230.0,2020-02-01,2020-03-01
19933,140.0,2020-03-01,2020-04-01
19933,106.0,2020-04-01,2020-05-01
19933,148.0,2020-05-01,2020-06-01
19933,135.0,2020-06-01,2020-07-01
19933,88.6,2020-07-01,2020-08-01
19933,68.7,2020-08-01,2020-09-01
19933,123.0,2020-09-01,2020-10-01
19933,331.0,2020-10-01,2020-11-01
19933,394.0,2020-11-01,2020-12-01
19933,371.0,2020-12-01,2021-01-01
19934,184.0,2020-01-01,2020-02-01
19934,130.0,2020-02-01,2020-03-01
19934,67.7,2020-03-01,2020-04-01
19934,47.8,2020-04-01,2020-05-01
19934,55.9,2020-05-01,2020-06-01
19934,51.6,2020-06-01,2020-07-01
19934,38.6,2020-07-01,2020-08-01
19934,26.1,2020-08-01,2020-09-01
19934,58.7,2020-09-01,2020-10-01
19934,194.0,2020-10-01,2020-11-01
19934,261.0,2020-11-01,2020-12-01
19934,228.0,2020-12-01,2021-01-01
19938,15.0,2020-01-01,2020-02-01
19938,21.3,2020-02-01,2020-03-01
19938,28.4,2020-03-01,2020-04-01
19938,27.8,2020-04-01,2020-05-01
19938,32.0,2020-05-01,2020-06-01
19938,34.2,2020-06-01,2020-07-01
19938,23.2,2020-07-01,2020-08-01
19938,20.8,2020-08-01,2020-09-01
19938,24.9,2020-09-01,2020-10-01
19938,29.1,2020-10-01,2020-11-01
19938,24.4,2020-11-01,2020-12-01
19938,22.7,2020-12-01,2021-01-01
20015,1630.0,2020-01-01,2020-02-01
20015,1350.0,2020-02-01,2020-03-01
20015,869.0,2020-03-01,2020-04-01
20015,575.0,2020-04-01,2020-05-01
20015,776.0,2020-05-01,2020-06-01
20015,850.0,2020-06-01,2020-07-01
20015,489.0,2020-07-01,2020-08-01
20015,808.0,2020-08-01,2020-09-01
20015,1090.0,2020-09-01,2020-10-01
20015,2220.0,2020-10-01,2020-11-01
20015,1970.0,2020-11-01,2020-12-01
20015,2930.0,2020-12-01,2021-01-01
20017,74.4,2020-01-01,2020-02-01
20017,74.6,2020-02-01,2020-03-01
20017,35.0,2020-03-01,2020-04-01
20017,16.1,2020-04-01,2020-05-01
20017,21.7,2020-05-01,2020-06-01
20017,28.7,2020-06-01,2020-07-01
20017,26.9,2020-07-01,2020-08-01
20017,26.8,2020-08-01,2020-09-01
20017,42.0,2020-09-01,2020-10-01
20017,70.2,2020-10-01,2020-11-01
20017,52.8,2020-11-01,2020-12-01
20017,73.2,2020-12-01,2021-01-01
20019,240.0,2020-01-01,2020-02-01
20019,220.0,2020-02-01,2020-03-01
20019,116.0,2020-03-01,2020-04-01
20019,95.3,2020-04-01,2020-05-01
20019,129.0,2020-05-01,2020-06-01
20019,119.0,2020-06-01,2020-07-01
20019,58.2,2020-07-01,2020-08-01
20019,37.3,2020-08-01,2020-09-01
20019,112.0,2020-09-01,2020-10-01
20019,241.0,2020-10-01,2020-11-01
20019,300.0,2020-11-01,2020-12-01
20019,293.0,2020-12-01,2021-01-01
20020,161.0,2020-01-01,2020-02-01
20020,117.0,2020-02-01,2020-03-01
20020,51.4,2020-03-01,2020-04-01
20020,38.4,2020-04-01,2020-05-01
20020,42.5,2020-05-01,2020-06-01
20020,36.0,2020-06-01,2020-07-01
20020,26.0,2020-07-01,2020-08-01
20020,16.3,2020-08-01,2020-09-01
20020,45.3,2020-09-01,2020-10-01
20020,120.0,2020-10-01,2020-11-01
20020,193.0,2020-11-01,2020-12-01
20020,180.0,2020-12-01,2021-01-01
20021,15.3,2020-01-01,2020-02-01
20021,21.1,2020-02-01,2020-03-01
20021,22.5,2020-03-01,2020-04-01
20021,23.8,2020-04-01,2020-05-01
20021,27.8,2020-05-01,2020-06-01
20021,16.6,2020-06-01,2020-07-01
20021,10.1,2020-07-01,2020-08-01
20021,13.3,2020-08-01,2020-09-01
20021,12.4,2020-09-01,2020-10-01
20021,20.9,2020-10-01,2020-11-01
20021,23.1,2020-11-01,2020-12-01
20021,32.6,2020-12-01,2021-01-01
20037,21.4,2020-01-01,2020-02-01
20037,24.8,2020-02-01,2020-03-01
20037,14.1,2020-03-01,2020-04-01
20037,13.3,2020-04-01,2020-05-01
20037,10.2,2020-05-01,2020-06-01
20037,8.98,2020-06-01,2020-07-01
20037,10.0,2020-07-01,2020-08-01
20037,9.95,2020-08-01,2020-09-01
20037,15.4,2020-09-01,2020-10-01
20037,35.5,2020-10-01,2020-11-01
20037,45.4,2020-11-01,2020-12-01
20037,71.9,2020-12-01,2021-01-01
20040,231.0,2020-01-01,2020-02-01
20040,188.0,2020-02-01,2020-03-01
20040,111.0,2020-03-01,2020-04-01
20040,81.2,2020-04-01,2020-05-01
20040,116.0,2020-05-01,2020-06-01
20040,83.2,2020-06-01,2020-07-01
20040,50.4,2020-07-01,2020-08-01
20040,39.0,2020-08-01,2020-09-01
20040,105.0,2020-09-01,2020-10-01
20040,288.0,2020-10-01,2020-11-01
20040,335.0,2020-11-01,2020-12-01
20040,381.0,2020-12-01,2021-01-01
20049,148.0,2020-01-01,2020-02-01
20049,109.0,2020-02-01,2020-03-01
20049,50.1,2020-03-01,2020-04-01
20049,37.8,2020-04-01,2020-05-01
20049,48.2,2020-05-01,2020-06-01
20049,44.0,2020-06-01,2020-07-01
20049,28.4,2020-07-01,2020-08-01
20049,19.2,2020-08-01,2020-09-01
20049,56.3,2020-09-01,2020-10-01
20049,158.0,2020-10-01,2020-11-01
20049,216.0,2020-11-01,2020-12-01
20049,264.0,2020-12-01,2021-01-01
20055,3.36,2020-01-01,2020-02-01
20055,5.56,2020-02-01,2020-03-01
20055,6.69,2020-03-01,2020-04-01
20055,7.07,2020-04-01,2020-05-01
20055,8.55,2020-05-01,2020-06-01
20055,5.11,2020-06-01,2020-07-01
20055,3.64,2020-07-01,2020-08-01
20055,7.95,2020-09-01,2020-10-01
20055,9.2,2020-10-01,2020-11-01
20055,8.91,2020-11-01,2020-12-01
20055,9.92,2020-12-01,2021-01-01
20410,1200.0,2020-01-01,2020-02-01
20410,777.0,2020-02-01,2020-03-01
20410,522.0,2020-03-01,2020-04-01
20410,539.0,2020-04-01,2020-05-01
20410,600.0,2020-05-01,2020-06-01
20410,821.0,2020-06-01,2020-07-01
20410,726.0,2020-07-01,2020-08-01
20410,1020.0,2020-08-01,2020-09-01
20410,784.0,2020-09-01,2020-10-01
20410,1130.0,2020-10-01,2020-11-01
20410,1740.0,2020-11-01,2020-12-01
20410,1940.0,2020-12-01,2021-01-01
20409,41.4,2020-01-01,2020-02-01
20409,52.7,2020-02-01,2020-03-01
20409,36.9,2020-03-01,2020-04-01
20409,20.4,2020-04-01,2020-05-01
20409,27.9,2020-05-01,2020-06-01
20409,30.5,2020-06-01,2020-07-01
20409,34.7,2020-07-01,2020-08-01
20409,22.5,2020-08-01,2020-09-01
20409,43.1,2020-09-01,2020-10-01
20409,66.0,2020-10-01,2020-11-01
20409,77.8,2020-11-01,2020-12-01
20409,35.3,2020-12-01,2021-01-01
20407,246.0,2020-01-01,2020-02-01
20407,241.0,2020-02-01,2020-03-01
20407,115.0,2020-03-01,2020-04-01
20407,106.0,2020-04-01,2020-05-01
20407,94.8,2020-05-01,2020-06-01
20407,97.3,2020-06-01,2020-07-01
20407,66.2,2020-07-01,2020-08-01
20407,33.6,2020-08-01,2020-09-01
20407,94.3,2020-09-01,2020-10-01
20407,252.0,2020-10-01,2020-11-01
20407,326.0,2020-11-01,2020-12-01
20407,302.0,2020-12-01,2021-01-01
20411,127.0,2020-01-01,2020-02-01
20411,98.4,2020-02-01,2020-03-01
20411,45.2,2020-03-01,2020-04-01
20411,43.6,2020-04-01,2020-05-01
20411,38.0,2020-05-01,2020-06-01
20411,28.7,2020-06-01,2020-07-01
20411,20.6,2020-07-01,2020-08-01
20411,11.4,2020-08-01,2020-09-01
20411,46.2,2020-09-01,2020-10-01
20411,142.0,2020-10-01,2020-11-01
20411,225.0,2020-11-01,2020-12-01
20411,219.0,2020-12-01,2021-01-01
20408,12.3,2020-01-01,2020-02-01
20408,11.2,2020-02-01,2020-03-01
20408,13.3,2020-03-01,2020-04-01
20408,14.3,2020-04-01,2020-05-01
20408,15.6,2020-05-01,2020-06-01
20408,12.1,2020-06-01,2020-07-01
20408,10.4,2020-07-01,2020-08-01
20408,9.43,2020-08-01,2020-09-01
20408,15.6,2020-09-01,2020-10-01
20408,16.0,2020-10-01,2020-11-01
20408,16.8,2020-11-01,2020-12-01
20408,15.8,2020-12-01,2021-01-01
23669,50.4,2020-03-01,2020-04-01
23669,87.5,2020-06-01,2020-07-01
23669,43.9,2020-09-01,2020-10-01
23669,82.4,2020-10-01,2020-11-01
23669,55.1,2020-11-01,2020-12-01
23669,142.0,2020-12-01,2021-01-01
34750,21.0,2020-03-01,2020-04-01
34750,17.8,2020-06-01,2020-07-01
34750,25.7,2020-09-01,2020-10-01
34750,28.3,2020-10-01,2020-11-01
34750,16.7,2020-11-01,2020-12-01
34750,36.3,2020-12-01,2021-01-01
23534,154.0,2020-01-01,2020-02-01
23534,119.0,2020-02-01,2020-03-01
23534,53.5,2020-03-01,2020-04-01
23534,41.7,2020-04-01,2020-05-01
23534,51.0,2020-05-01,2020-06-01
23534,42.1,2020-06-01,2020-07-01
23534,29.8,2020-07-01,2020-08-01
23534,20.2,2020-08-01,2020-09-01
23534,44.5,2020-09-01,2020-10-01
23534,120.0,2020-10-01,2020-11-01
23534,208.0,2020-11-01,2020-12-01
23534,195.0,2020-12-01,2021-01-01
23993,1960.0,2020-01-01,2020-02-01
23993,1660.0,2020-02-01,2020-03-01
23993,858.0,2020-03-01,2020-04-01
23993,927.0,2020-04-01,2020-05-01
23993,770.0,2020-05-01,2020-06-01
23993,936.0,2020-06-01,2020-07-01
23993,1140.0,2020-07-01,2020-08-01
23993,1050.0,2020-08-01,2020-09-01
23993,1110.0,2020-09-01,2020-10-01
23993,1570.0,2020-10-01,2020-11-01
23993,2330.0,2020-11-01,2020-12-01
23993,2400.0,2020-12-01,2021-01-01
23994,165.0,2020-01-01,2020-02-01
23994,140.0,2020-02-01,2020-03-01
23994,76.0,2020-03-01,2020-04-01
23994,69.4,2020-04-01,2020-05-01
23994,38.9,2020-05-01,2020-06-01
23994,24.9,2020-06-01,2020-07-01
23994,24.0,2020-07-01,2020-08-01
23994,18.6,2020-08-01,2020-09-01
23994,32.1,2020-09-01,2020-10-01
23994,75.9,2020-10-01,2020-11-01
23994,68.2,2020-11-01,2020-12-01
23994,83.9,2020-12-01,2021-01-01
23996,315.0,2020-01-01,2020-02-01
23996,268.0,2020-02-01,2020-03-01
23996,163.0,2020-03-01,2020-04-01
23996,126.0,2020-04-01,2020-05-01
23996,165.0,2020-05-01,2020-06-01
23996,125.0,2020-06-01,2020-07-01
23996,93.3,2020-07-01,2020-08-01
23996,82.1,2020-08-01,2020-09-01
23996,161.0,2020-09-01,2020-10-01
23996,390.0,2020-10-01,2020-11-01
23996,414.0,2020-11-01,2020-12-01
23996,405.0,2020-12-01,2021-01-01
23997,211.0,2020-01-01,2020-02-01
23997,149.0,2020-02-01,2020-03-01
23997,71.1,2020-03-01,2020-04-01
23997,54.9,2020-04-01,2020-05-01
23997,65.2,2020-05-01,2020-06-01
23997,49.5,2020-06-01,2020-07-01
23997,41.6,2020-07-01,2020-08-01
23997,26.1,2020-08-01,2020-09-01
23997,67.3,2020-09-01,2020-10-01
23997,192.0,2020-10-01,2020-11-01
23997,252.0,2020-11-01,2020-12-01
23997,218.0,2020-12-01,2021-01-01
23998,8.82,2020-01-01,2020-02-01
23998,7.78,2020-02-01,2020-03-01
23998,2.37,2020-03-01,2020-04-01
23998,1.15,2020-04-01,2020-05-01
23998,5.93,2020-05-01,2020-06-01
23998,5.07,2020-06-01,2020-07-01
23998,2.55,2020-07-01,2020-08-01
23998,3.05,2020-08-01,2020-09-01
23998,7.93,2020-09-01,2020-10-01
23998,13.3,2020-10-01,2020-11-01
23998,11.9,2020-11-01,2020-12-01
23998,9.16,2020-12-01,2021-01-01
24010,2070.0,2020-01-01,2020-02-01
24010,1380.0,2020-02-01,2020-03-01
24010,1160.0,2020-03-01,2020-04-01
24010,1280.0,2020-04-01,2020-05-01
24010,1160.0,2020-05-01,2020-06-01
24010,971.0,2020-06-01,2020-07-01
24010,975.0,2020-07-01,2020-08-01
24010,792.0,2020-08-01,2020-09-01
24010,1200.0,2020-09-01,2020-10-01
24010,2410.0,2020-10-01,2020-11-01
24010,2580.0,2020-11-01,2020-12-01
24010,4690.0,2020-12-01,2021-01-01
24008,48.0,2020-01-01,2020-02-01
24008,47.8,2020-02-01,2020-03-01
24008,30.5,2020-03-01,2020-04-01
24008,15.2,2020-04-01,2020-05-01
24008,24.8,2020-05-01,2020-06-01
24008,26.0,2020-06-01,2020-07-01
24008,24.4,2020-07-01,2020-08-01
24008,23.4,2020-08-01,2020-09-01
24008,33.7,2020-09-01,2020-10-01
24008,74.0,2020-10-01,2020-11-01
24008,82.0,2020-11-01,2020-12-01
24008,99.5,2020-12-01,2021-01-01
24011,260.0,2020-01-01,2020-02-01
24011,234.0,2020-02-01,2020-03-01
24011,130.0,2020-03-01,2020-04-01
24011,100.0,2020-04-01,2020-05-01
24011,129.0,2020-05-01,2020-06-01
24011,135.0,2020-06-01,2020-07-01
24011,81.3,2020-07-01,2020-08-01
24011,61.1,2020-08-01,2020-09-01
24011,133.0,2020-09-01,2020-10-01
24011,310.0,2020-10-01,2020-11-01
24011,374.0,2020-11-01,2020-12-01
24011,353.0,2020-12-01,2021-01-01
24007,171.0,2020-01-01,2020-02-01
24007,128.0,2020-02-01,2020-03-01
24007,54.9,2020-03-01,2020-04-01
24007,43.8,2020-04-01,2020-05-01
24007,46.1,2020-05-01,2020-06-01
24007,44.5,2020-06-01,2020-07-01
24007,29.0,2020-07-01,2020-08-01
24007,21.0,2020-08-01,2020-09-01
24007,49.0,2020-09-01,2020-10-01
24007,133.0,2020-10-01,2020-11-01
24007,198.0,2020-11-01,2020-12-01
24007,180.0,2020-12-01,2021-01-01
24009,15.2,2020-01-01,2020-02-01
24009,16.4,2020-02-01,2020-03-01
24009,15.2,2020-03-01,2020-04-01
24009,17.0,2020-04-01,2020-05-01
24009,13.3,2020-05-01,2020-06-01
24009,15.4,2020-06-01,2020-07-01
24009,9.82,2020-07-01,2020-08-01
24009,7.72,2020-08-01,2020-09-01
24009,11.0,2020-09-01,2020-10-01
24009,20.9,2020-10-01,2020-11-01
24009,20.8,2020-11-01,2020-12-01
