Sensor_id,Value,DateTimeFrom,DateTimeTo
35010.0,56.0,2020-04-14,2020-04-15
35010.0,76.8,2020-04-15,2020-04-16
35010.0,62.9,2020-04-16,2020-04-17
35010.0,24.3,2020-04-17,2020-04-18
35010.0,22.9,2020-04-18,2020-04-19
35010.0,56.9,2020-04-19,2020-04-20
35010.0,57.6,2020-04-20,2020-04-21
35010.0,36.2,2020-04-21,2020-04-22
35010.0,67.3,2020-04-22,2020-04-23
35010.0,57.7,2020-04-23,2020-04-24
35010.0,73.3,2020-04-24,2020-04-25
35010.0,45.7,2020-04-26,2020-04-27
35010.0,27.4,2020-04-27,2020-04-28
35010.0,55.6,2020-04-28,2020-04-29
35010.0,57.8,2020-04-29,2020-04-30
35010.0,52.4,2020-04-30,2020-05-01
35010.0,50.5,2020-05-01,2020-05-02
35010.0,52.0,2020-05-02,2020-05-03
35010.0,34.4,2020-05-03,2020-05-04
35010.0,35.3,2020-05-04,2020-05-05
35010.0,46.7,2020-05-05,2020-05-06
35010.0,74.6,2020-05-06,2020-05-07
35010.0,43.8,2020-05-08,2020-05-09
35010.0,56.2,2020-05-09,2020-05-10
35010.0,46.1,2020-05-10,2020-05-11
35010.0,43.0,2020-05-11,2020-05-12
35010.0,41.5,2020-05-12,2020-05-13
35010.0,30.0,2020-05-13,2020-05-14
35010.0,43.1,2020-05-14,2020-05-15
35010.0,86.6,2020-05-15,2020-05-16
35010.0,85.9,2020-05-16,2020-05-17
35010.0,85.8,2020-05-17,2020-05-18
35010.0,126.0,2020-05-18,2020-05-19
35010.0,59.4,2020-05-19,2020-05-20
35010.0,64.5,2020-05-20,2020-05-21
35010.0,46.3,2020-05-21,2020-05-22
35010.0,74.0,2020-05-22,2020-05-23
35010.0,63.8,2020-05-23,2020-05-24
35010.0,58.7,2020-05-24,2020-05-25
35010.0,63.6,2020-05-25,2020-05-26
35010.0,59.9,2020-05-26,2020-05-27
35010.0,34.4,2020-05-27,2020-05-28
35010.0,32.5,2020-05-28,2020-05-29
35010.0,16.5,2020-05-29,2020-05-30
35010.0,17.1,2020-05-31,2020-06-01
35010.0,46.0,2020-06-01,2020-06-02
35010.0,54.6,2020-06-02,2020-06-03
35010.0,55.8,2020-06-03,2020-06-04
35010.0,50.0,2020-06-04,2020-06-05
35010.0,42.7,2020-06-05,2020-06-06
35010.0,18.5,2020-06-06,2020-06-07
35010.0,42.3,2020-06-07,2020-06-08
35010.0,45.9,2020-06-08,2020-06-09
35010.0,62.1,2020-06-09,2020-06-10
35010.0,61.0,2020-06-10,2020-06-11
35010.0,80.8,2020-06-11,2020-06-12
35010.0,66.0,2020-06-12,2020-06-13
35010.0,44.0,2020-06-13,2020-06-14
35010.0,59.0,2020-06-14,2020-06-15
35010.0,76.3,2020-06-15,2020-06-16
35010.0,59.5,2020-06-16,2020-06-17
35010.0,23.2,2020-06-17,2020-06-18
35010.0,28.8,2020-06-18,2020-06-19
35010.0,51.6,2020-06-19,2020-06-20
35010.0,35.0,2020-06-20,2020-06-21
35010.0,51.0,2020-06-22,2020-06-23
35010.0,18.2,2020-06-23,2020-06-24
35010.0,28.9,2020-06-24,2020-06-25
35010.0,42.0,2020-06-25,2020-06-26
35010.0,36.5,2020-06-26,2020-06-27
35010.0,27.1,2020-06-27,2020-06-28
35010.0,44.8,2020-06-28,2020-06-29
35010.0,23.4,2020-06-29,2020-06-30
35010.0,43.3,2020-06-30,2020-07-01
35010.0,41.0,2020-07-01,2020-07-02
35010.0,55.5,2020-07-02,2020-07-03
35010.0,65.0,2020-07-03,2020-07-04
35010.0,41.7,2020-07-04,2020-07-05
35010.0,25.5,2020-07-05,2020-07-06
35010.0,9.5,2020-07-07,2020-07-08
35010.0,28.6,2020-07-08,2020-07-09
35010.0,33.5,2020-07-09,2020-07-10
35010.0,21.2,2020-07-10,2020-07-11
35010.0,29.7,2020-07-12,2020-07-13
35010.0,22.3,2020-07-13,2020-07-14
35010.0,49.2,2020-07-14,2020-07-15
35010.0,38.4,2020-07-15,2020-07-16
35010.0,24.3,2020-07-16,2020-07-17
35010.0,61.9,2020-07-17,2020-07-18
35010.0,40.8,2020-07-18,2020-07-19
35010.0,23.4,2020-07-19,2020-07-20
35010.0,46.0,2020-07-20,2020-07-21
35010.0,22.9,2020-07-21,2020-07-22
35010.0,19.2,2020-07-22,2020-07-23
35010.0,40.2,2020-07-23,2020-07-24
35010.0,41.9,2020-07-24,2020-07-25
35010.0,34.2,2020-07-25,2020-07-26
35010.0,41.7,2020-07-26,2020-07-27
35010.0,30.3,2020-07-27,2020-07-28
35010.0,35.2,2020-07-28,2020-07-29
35010.0,21.2,2020-07-29,2020-07-30
35010.0,22.2,2020-07-30,2020-07-31
35010.0,42.2,2020-07-31,2020-08-01
35010.0,14.9,2020-08-04,2020-08-05
35010.0,36.7,2020-08-05,2020-08-06
35010.0,11.3,2020-08-06,2020-08-07
35010.0,19.9,2020-08-07,2020-08-08
35010.0,42.3,2020-08-08,2020-08-09
35010.0,173.0,2020-08-09,2020-08-10
35010.0,113.0,2020-08-10,2020-08-11
35010.0,43.3,2020-08-11,2020-08-12
35010.0,15.3,2020-08-12,2020-08-13
35010.0,25.3,2020-08-13,2020-08-14
35010.0,15.5,2020-08-14,2020-08-15
35010.0,45.0,2020-08-15,2020-08-16
35010.0,28.7,2020-08-16,2020-08-17
35010.0,30.0,2020-08-17,2020-08-18
35010.0,48.5,2020-08-18,2020-08-19
35010.0,17.0,2020-08-19,2020-08-20
35010.0,11.0,2020-08-22,2020-08-23
35010.0,14.0,2020-08-23,2020-08-24
35010.0,11.0,2020-08-24,2020-08-25
35010.0,9.0,2020-08-25,2020-08-26
35010.0,12.3,2020-08-27,2020-08-28
35010.0,18.9,2020-08-28,2020-08-29
35010.0,27.0,2020-08-29,2020-08-30
35010.0,7.0,2020-08-30,2020-08-31
35010.0,5.2,2020-08-31,2020-09-01
35010.0,12.0,2020-09-01,2020-09-02
35010.0,37.0,2020-09-03,2020-09-04
35010.0,46.8,2020-09-04,2020-09-05
35010.0,32.0,2020-09-06,2020-09-07
35010.0,23.0,2020-09-07,2020-09-08
35010.0,92.5,2020-09-09,2020-09-10
35010.0,37.0,2020-09-10,2020-09-11
35010.0,46.0,2020-09-11,2020-09-12
35010.0,96.3,2020-09-12,2020-09-13
35010.0,70.6,2020-09-13,2020-09-14
35010.0,86.1,2020-09-14,2020-09-15
35010.0,67.0,2020-09-15,2020-09-16
35010.0,63.3,2020-09-16,2020-09-17
35010.0,46.4,2020-09-17,2020-09-18
35010.0,42.0,2020-09-18,2020-09-19
35010.0,69.0,2020-09-19,2020-09-20
35010.0,70.8,2020-09-20,2020-09-21
35010.0,59.4,2020-09-21,2020-09-22
35010.0,41.0,2020-09-22,2020-09-23
35010.0,31.7,2020-09-23,2020-09-24
35010.0,33.3,2020-09-24,2020-09-25
35010.0,78.6,2020-09-25,2020-09-26
35010.0,60.3,2020-09-26,2020-09-27
35010.0,29.3,2020-09-27,2020-09-28
35010.0,54.6,2020-09-28,2020-09-29
35010.0,64.4,2020-09-29,2020-09-30
35010.0,61.0,2020-09-30,2020-10-01
35010.0,67.6,2020-10-01,2020-10-02
35010.0,61.5,2020-10-02,2020-10-03
35010.0,73.5,2020-10-03,2020-10-04
35010.0,96.0,2020-10-04,2020-10-05
35010.0,96.7,2020-10-05,2020-10-06
35010.0,88.2,2020-10-06,2020-10-07
35010.0,82.1,2020-10-07,2020-10-08
35010.0,100.0,2020-10-08,2020-10-09
35010.0,127.0,2020-10-14,2020-10-15
35010.0,257.0,2020-10-15,2020-10-16
35010.0,112.0,2020-10-18,2020-10-19
35010.0,94.5,2020-10-19,2020-10-20
35010.0,127.0,2020-10-20,2020-10-21
35010.0,111.0,2020-10-21,2020-10-22
35010.0,184.0,2020-10-22,2020-10-23
35010.0,148.0,2020-10-23,2020-10-24
35010.0,194.0,2020-10-24,2020-10-25
35010.0,241.0,2020-10-25,2020-10-26
35010.0,209.0,2020-10-26,2020-10-27
35010.0,160.0,2020-10-27,2020-10-28
35010.0,187.0,2020-10-28,2020-10-29
35010.0,248.0,2020-10-29,2020-10-30
35010.0,211.0,2020-10-30,2020-10-31
35010.0,248.0,2020-10-31,2020-11-01
35010.0,108.0,2020-11-01,2020-11-02
35010.0,158.0,2020-11-02,2020-11-03
35010.0,148.0,2020-11-03,2020-11-04
35010.0,326.0,2020-11-04,2020-11-05
35010.0,306.0,2020-11-05,2020-11-06
35010.0,250.0,2020-11-06,2020-11-07
35010.0,265.0,2020-11-07,2020-11-08
35010.0,402.0,2020-11-08,2020-11-09
35010.0,165.0,2020-11-12,2020-11-13
35010.0,255.0,2020-11-15,2020-11-16
35010.0,56.0,2020-11-16,2020-11-17
35010.0,82.0,2020-11-17,2020-11-18
35010.0,133.0,2020-11-18,2020-11-19
35010.0,202.0,2020-11-23,2020-11-24
35010.0,166.0,2020-11-26,2020-11-27
35010.0,379.0,2020-12-01,2020-12-02
35010.0,273.0,2020-12-02,2020-12-03
35010.0,121.0,2020-12-10,2020-12-11
35010.0,92.0,2020-12-14,2020-12-15
Sensor_id,Value,DateTimeFrom,DateTimeTo
35009.0,14.8,2020-01-01,2020-01-02
35009.0,20.5,2020-01-02,2020-01-03
35009.0,11.1,2020-01-03,2020-01-04
35009.0,12.1,2020-01-04,2020-01-05
35009.0,10.6,2020-01-05,2020-01-06
35009.0,16.0,2020-01-06,2020-01-07
35009.0,11.9,2020-01-07,2020-01-08
35009.0,6.6,2020-01-08,2020-01-09
35009.0,8.95,2020-01-09,2020-01-10
35009.0,10.3,2020-01-10,2020-01-11
35009.0,14.4,2020-01-11,2020-01-12
35009.0,11.1,2020-01-12,2020-01-13
35009.0,13.1,2020-01-13,2020-01-14
35009.0,10.4,2020-01-14,2020-01-15
35009.0,10.9,2020-01-15,2020-01-16
35009.0,13.0,2020-01-16,2020-01-17
35009.0,8.21,2020-01-17,2020-01-18
35009.0,8.01,2020-01-18,2020-01-19
35009.0,7.73,2020-01-19,2020-01-20
35009.0,7.84,2020-01-20,2020-01-21
35009.0,8.63,2020-01-21,2020-01-22
35009.0,10.2,2020-01-22,2020-01-23
35009.0,11.5,2020-01-23,2020-01-24
35009.0,10.6,2020-01-24,2020-01-25
35009.0,10.9,2020-01-25,2020-01-26
35009.0,33.4,2020-01-27,2020-01-28
35009.0,12.8,2020-01-28,2020-01-29
35009.0,12.7,2020-01-29,2020-01-30
35009.0,15.0,2020-01-30,2020-01-31
35009.0,13.8,2020-01-31,2020-02-01
35009.0,11.2,2020-02-01,2020-02-02
35009.0,11.1,2020-02-02,2020-02-03
35009.0,14.3,2020-02-03,2020-02-04
35009.0,16.9,2020-02-04,2020-02-05
35009.0,13.0,2020-02-05,2020-02-06
35009.0,15.3,2020-02-06,2020-02-07
35009.0,15.4,2020-02-07,2020-02-08
35009.0,16.4,2020-02-08,2020-02-09
35009.0,14.9,2020-02-09,2020-02-10
35009.0,15.2,2020-02-10,2020-02-11
35009.0,14.4,2020-02-11,2020-02-12
35009.0,20.6,2020-02-12,2020-02-13
35009.0,17.5,2020-02-13,2020-02-14
35009.0,14.3,2020-02-14,2020-02-15
35009.0,17.9,2020-02-15,2020-02-16
35009.0,20.8,2020-02-16,2020-02-17
35009.0,25.6,2020-02-17,2020-02-18
35009.0,28.1,2020-02-18,2020-02-19
35009.0,18.4,2020-02-19,2020-02-20
35009.0,15.0,2020-02-20,2020-02-21
35009.0,14.2,2020-02-21,2020-02-22
35009.0,18.6,2020-02-22,2020-02-23
35009.0,12.7,2020-02-23,2020-02-24
35009.0,17.1,2020-02-24,2020-02-25
35009.0,19.7,2020-02-25,2020-02-26
35009.0,16.1,2020-02-26,2020-02-27
35009.0,16.6,2020-02-27,2020-02-28
35009.0,11.9,2020-02-28,2020-02-29
35009.0,9.26,2020-02-29,2020-03-01
35009.0,14.2,2020-03-01,2020-03-02
35009.0,13.9,2020-03-02,2020-03-03
35009.0,13.8,2020-03-03,2020-03-04
35009.0,14.8,2020-03-04,2020-03-05
35009.0,11.6,2020-03-05,2020-03-06
35009.0,9.05,2020-03-06,2020-03-07
35009.0,10.9,2020-03-07,2020-03-08
35009.0,9.31,2020-03-08,2020-03-09
35009.0,11.0,2020-03-09,2020-03-10
35009.0,19.3,2020-03-10,2020-03-11
35009.0,16.0,2020-03-11,2020-03-12
35009.0,11.2,2020-03-12,2020-03-13
35009.0,12.7,2020-03-13,2020-03-14
35009.0,11.8,2020-03-14,2020-03-15
35009.0,13.5,2020-03-15,2020-03-16
35009.0,12.9,2020-03-16,2020-03-17
35009.0,16.1,2020-03-17,2020-03-18
35009.0,15.9,2020-03-18,2020-03-19
35009.0,21.6,2020-03-19,2020-03-20
35009.0,26.6,2020-03-20,2020-03-21
35009.0,20.1,2020-03-21,2020-03-22
35009.0,18.7,2020-03-22,2020-03-23
35009.0,16.7,2020-03-23,2020-03-24
35009.0,21.0,2020-03-24,2020-03-25
35009.0,12.9,2020-03-25,2020-03-26
35009.0,12.9,2020-03-26,2020-03-27
35009.0,11.0,2020-03-27,2020-03-28
35009.0,10.4,2020-03-28,2020-03-29
35009.0,10.6,2020-03-29,2020-03-30
35009.0,12.2,2020-03-30,2020-03-31
35009.0,12.1,2020-03-31,2020-04-01
35009.0,14.3,2020-04-01,2020-04-02
35009.0,13.3,2020-04-02,2020-04-03
35009.0,13.5,2020-04-03,2020-04-04
35009.0,11.8,2020-04-04,2020-04-05
35009.0,17.3,2020-04-05,2020-04-06
35009.0,16.0,2020-04-06,2020-04-07
35009.0,14.1,2020-04-07,2020-04-08
35009.0,12.6,2020-04-08,2020-04-09
35009.0,10.7,2020-04-09,2020-04-10
35009.0,3.2,2020-04-10,2020-04-11
35009.0,1.98,2020-04-11,2020-04-12
35009.0,2.12,2020-04-12,2020-04-13
35009.0,2.61,2020-04-13,2020-04-14
35009.0,1.58,2020-04-14,2020-04-15
35009.0,1.83,2020-04-15,2020-04-16
35009.0,1.86,2020-04-16,2020-04-17
35009.0,2.36,2020-04-17,2020-04-18
35009.0,2.77,2020-04-18,2020-04-19
35009.0,2.84,2020-04-19,2020-04-20
35009.0,2.69,2020-04-20,2020-04-21
35009.0,2.78,2020-04-21,2020-04-22
35009.0,1.58,2020-04-22,2020-04-23
35009.0,0.888,2020-04-23,2020-04-24
35009.0,1.24,2020-04-24,2020-04-25
35009.0,2.08,2020-04-26,2020-04-27
35009.0,3.71,2020-04-27,2020-04-28
35009.0,1.86,2020-04-28,2020-04-29
35009.0,1.64,2020-04-29,2020-04-30
35009.0,0.813,2020-04-30,2020-05-01
35009.0,0.2,2020-05-01,2020-05-02
35009.0,1.63,2020-05-02,2020-05-03
35009.0,1.87,2020-05-04,2020-05-05
35009.0,0.1,2020-05-05,2020-05-06
35009.0,15.8,2020-05-06,2020-05-07
35009.0,19.6,2020-05-08,2020-05-09
35009.0,17.3,2020-05-09,2020-05-10
35009.0,15.5,2020-05-10,2020-05-11
35009.0,13.7,2020-05-11,2020-05-12
35009.0,14.3,2020-05-12,2020-05-13
35009.0,8.5,2020-05-13,2020-05-14
35009.0,13.1,2020-05-14,2020-05-15
35009.0,15.6,2020-05-15,2020-05-16
35009.0,18.3,2020-05-16,2020-05-17
35009.0,24.0,2020-05-17,2020-05-18
35009.0,38.4,2020-05-18,2020-05-19
35009.0,16.3,2020-05-19,2020-05-20
35009.0,22.4,2020-05-20,2020-05-21
35009.0,17.2,2020-05-21,2020-05-22
35009.0,34.0,2020-05-22,2020-05-23
35009.0,13.5,2020-05-23,2020-05-24
35009.0,18.3,2020-05-24,2020-05-25
35009.0,32.9,2020-05-25,2020-05-26
35009.0,21.3,2020-05-26,2020-05-27
35009.0,13.1,2020-05-27,2020-05-28
35009.0,14.0,2020-05-28,2020-05-29
35009.0,9.97,2020-05-29,2020-05-30
35009.0,9.4,2020-05-31,2020-06-01
35009.0,15.3,2020-06-01,2020-06-02
35009.0,13.9,2020-06-02,2020-06-03
35009.0,21.7,2020-06-03,2020-06-04
35009.0,14.4,2020-06-04,2020-06-05
35009.0,14.6,2020-06-05,2020-06-06
35009.0,9.44,2020-06-06,2020-06-07
35009.0,10.9,2020-06-07,2020-06-08
35009.0,18.0,2020-06-08,2020-06-09
35009.0,18.6,2020-06-09,2020-06-10
35009.0,17.6,2020-06-10,2020-06-11
35009.0,16.6,2020-06-11,2020-06-12
35009.0,13.5,2020-06-12,2020-06-13
35009.0,13.2,2020-06-13,2020-06-14
35009.0,19.6,2020-06-14,2020-06-15
35009.0,19.5,2020-06-15,2020-06-16
35009.0,16.9,2020-06-16,2020-06-17
35009.0,11.0,2020-06-17,2020-06-18
35009.0,14.6,2020-06-18,2020-06-19
35009.0,15.2,2020-06-19,2020-06-20
35009.0,13.9,2020-06-20,2020-06-21
35009.0,8.48,2020-06-22,2020-06-23
35009.0,8.37,2020-06-23,2020-06-24
35009.0,8.28,2020-06-24,2020-06-25
35009.0,7.52,2020-06-25,2020-06-26
35009.0,9.84,2020-06-26,2020-06-27
35009.0,8.11,2020-06-27,2020-06-28
35009.0,8.93,2020-06-28,2020-06-29
35009.0,11.7,2020-06-29,2020-06-30
35009.0,7.9,2020-06-30,2020-07-01
35009.0,8.16,2020-07-01,2020-07-02
35009.0,9.38,2020-07-02,2020-07-03
35009.0,11.9,2020-07-03,2020-07-04
35009.0,7.25,2020-07-04,2020-07-05
35009.0,13.8,2020-07-05,2020-07-06
35009.0,5.7,2020-07-07,2020-07-08
35009.0,6.05,2020-07-08,2020-07-09
35009.0,8.4,2020-07-09,2020-07-10
35009.0,7.26,2020-07-10,2020-07-11
35009.0,5.77,2020-07-12,2020-07-13
35009.0,9.2,2020-07-13,2020-07-14
35009.0,7.45,2020-07-14,2020-07-15
35009.0,6.27,2020-07-15,2020-07-16
35009.0,9.12,2020-07-16,2020-07-17
35009.0,7.41,2020-07-17,2020-07-18
35009.0,6.02,2020-07-18,2020-07-19
35009.0,6.33,2020-07-19,2020-07-20
35009.0,7.03,2020-07-20,2020-07-21
35009.0,5.81,2020-07-21,2020-07-22
35009.0,6.83,2020-07-22,2020-07-23
35009.0,7.03,2020-07-23,2020-07-24
35009.0,7.55,2020-07-24,2020-07-25
35009.0,8.3,2020-07-25,2020-07-26
35009.0,8.77,2020-07-26,2020-07-27
35009.0,4.9,2020-07-27,2020-07-28
35009.0,6.6,2020-07-28,2020-07-29
35009.0,7.03,2020-07-29,2020-07-30
35009.0,8.68,2020-07-30,2020-07-31
35009.0,7.69,2020-07-31,2020-08-01
35009.0,6.49,2020-08-04,2020-08-05
35009.0,14.5,2020-08-05,2020-08-06
35009.0,7.34,2020-08-06,2020-08-07
35009.0,8.3,2020-08-07,2020-08-08
35009.0,8.07,2020-08-08,2020-08-09
35009.0,9.34,2020-08-09,2020-08-10
35009.0,6.68,2020-08-10,2020-08-11
35009.0,1.8,2020-08-11,2020-08-12
35009.0,1.6,2020-08-12,2020-08-13
35009.0,1.53,2020-08-13,2020-08-14
35009.0,2.33,2020-08-14,2020-08-15
35009.0,3.2,2020-08-15,2020-08-16
35009.0,2.9,2020-08-16,2020-08-17
35009.0,2.4,2020-08-17,2020-08-18
35009.0,1.05,2020-08-18,2020-08-19
35009.0,3.0,2020-08-19,2020-08-20
35009.0,0.5,2020-08-22,2020-08-23
35009.0,1.2,2020-08-23,2020-08-24
35009.0,1.83,2020-08-24,2020-08-25
35009.0,4.0,2020-08-25,2020-08-26
35009.0,2.0,2020-08-26,2020-08-27
35009.0,2.73,2020-08-27,2020-08-28
35009.0,4.14,2020-08-28,2020-08-29
35009.0,6.35,2020-08-30,2020-08-31
35009.0,4.3,2020-08-31,2020-09-01
35009.0,5.27,2020-09-03,2020-09-04
35009.0,1.52,2020-09-04,2020-09-05
35009.0,4.2,2020-09-06,2020-09-07
35009.0,4.2,2020-09-07,2020-09-08
35009.0,5.15,2020-09-09,2020-09-10
35009.0,8.43,2020-09-12,2020-09-13
35009.0,6.65,2020-09-13,2020-09-14
35009.0,8.81,2020-09-14,2020-09-15
35009.0,10.3,2020-09-15,2020-09-16
35009.0,9.18,2020-09-16,2020-09-17
35009.0,11.1,2020-09-17,2020-09-18
35009.0,10.1,2020-09-18,2020-09-19
35009.0,12.2,2020-09-19,2020-09-20
35009.0,12.9,2020-09-20,2020-09-21
35009.0,12.4,2020-09-21,2020-09-22
35009.0,15.0,2020-09-22,2020-09-23
35009.0,17.0,2020-09-23,2020-09-24
35009.0,11.3,2020-09-24,2020-09-25
35009.0,15.0,2020-09-25,2020-09-26
35009.0,15.6,2020-09-26,2020-09-27
35009.0,12.3,2020-09-27,2020-09-28
35009.0,14.9,2020-09-28,2020-09-29
35009.0,15.7,2020-09-29,2020-09-30
35009.0,13.0,2020-09-30,2020-10-01
35009.0,13.3,2020-10-01,2020-10-02
35009.0,12.4,2020-10-02,2020-10-03
35009.0,10.9,2020-10-03,2020-10-04
35009.0,12.9,2020-10-05,2020-10-06
35009.0,10.6,2020-10-06,2020-10-07
35009.0,13.5,2020-10-07,2020-10-08
35009.0,12.4,2020-10-08,2020-10-09
35009.0,12.6,2020-10-14,2020-10-15
35009.0,10.7,2020-10-15,2020-10-16
35009.0,9.7,2020-10-18,2020-10-19
35009.0,9.48,2020-10-19,2020-10-20
35009.0,13.4,2020-10-20,2020-10-21
35009.0,14.9,2020-10-21,2020-10-22
35009.0,14.0,2020-10-22,2020-10-23
35009.0,13.3,2020-10-23,2020-10-24
35009.0,12.2,2020-10-24,2020-10-25
35009.0,12.2,2020-10-25,2020-10-26
35009.0,13.8,2020-10-26,2020-10-27
35009.0,12.5,2020-10-27,2020-10-28
35009.0,16.9,2020-10-28,2020-10-29
35009.0,14.3,2020-10-29,2020-10-30
35009.0,13.3,2020-10-30,2020-10-31
35009.0,10.4,2020-10-31,2020-11-01
35009.0,10.5,2020-11-01,2020-11-02
35009.0,11.7,2020-11-02,2020-11-03
35009.0,12.6,2020-11-03,2020-11-04
35009.0,11.8,2020-11-04,2020-11-05
35009.0,23.8,2020-11-05,2020-11-06
35009.0,25.5,2020-11-06,2020-11-07
35009.0,16.3,2020-11-07,2020-11-08
35009.0,29.1,2020-11-08,2020-11-09
35009.0,20.8,2020-11-12,2020-11-13
35009.0,10.6,2020-11-15,2020-11-16
35009.0,11.7,2020-11-16,2020-11-17
35009.0,15.2,2020-11-17,2020-11-18
35009.0,13.8,2020-11-18,2020-11-19
35009.0,8.0,2020-11-23,2020-11-24
35009.0,12.6,2020-11-26,2020-11-27
35009.0,25.9,2020-12-01,2020-12-02
35009.0,27.1,2020-12-02,2020-12-03
35009.0,35.6,2020-12-10,2020-12-11
35009.0,9.5,2020-12-14,2020-12-15
Sensor_id,Value,DateTimeFrom,DateTimeTo
36395.0,2630.0,2020-01-01,2020-01-02
36395.0,1940.0,2020-01-02,2020-01-03
36395.0,1280.0,2020-01-03,2020-01-04
36395.0,1620.0,2020-01-04,2020-01-05
36395.0,692.0,2020-01-05,2020-01-06
36395.0,901.0,2020-01-06,2020-01-07
36395.0,1270.0,2020-01-07,2020-01-08
36395.0,1070.0,2020-01-08,2020-01-09
36395.0,1050.0,2020-01-09,2020-01-10
36395.0,1190.0,2020-01-10,2020-01-11
36395.0,1190.0,2020-01-11,2020-01-12
36395.0,1620.0,2020-01-12,2020-01-13
36395.0,1510.0,2020-01-13,2020-01-14
36395.0,836.0,2020-01-14,2020-01-15
36395.0,944.0,2020-01-15,2020-01-16
36395.0,1040.0,2020-01-16,2020-01-17
36395.0,1170.0,2020-01-17,2020-01-18
36395.0,1360.0,2020-01-18,2020-01-19
36395.0,1340.0,2020-01-19,2020-01-20
36395.0,1710.0,2020-01-20,2020-01-21
36395.0,2380.0,2020-01-21,2020-01-22
36395.0,1800.0,2020-01-22,2020-01-23
36395.0,1140.0,2020-01-23,2020-01-24
36395.0,1470.0,2020-01-24,2020-01-25
36395.0,1650.0,2020-01-25,2020-01-26
36395.0,1790.0,2020-01-26,2020-01-27
36395.0,1830.0,2020-01-27,2020-01-28
36395.0,1470.0,2020-01-28,2020-01-29
36395.0,1360.0,2020-01-29,2020-01-30
36395.0,1310.0,2020-01-30,2020-01-31
36395.0,1460.0,2020-01-31,2020-02-01
36395.0,1500.0,2020-02-01,2020-02-02
36395.0,1370.0,2020-02-02,2020-02-03
36395.0,2170.0,2020-02-03,2020-02-04
36395.0,1870.0,2020-02-04,2020-02-05
36395.0,1480.0,2020-02-05,2020-02-06
36395.0,1510.0,2020-02-06,2020-02-07
36395.0,1780.0,2020-02-07,2020-02-08
36395.0,1390.0,2020-02-08,2020-02-09
36395.0,1460.0,2020-02-09,2020-02-10
36395.0,1640.0,2020-02-10,2020-02-11
36395.0,1510.0,2020-02-11,2020-02-12
36395.0,1310.0,2020-02-12,2020-02-13
36395.0,916.0,2020-02-13,2020-02-14
36395.0,866.0,2020-02-14,2020-02-15
36395.0,1160.0,2020-02-15,2020-02-16
36395.0,1580.0,2020-02-16,2020-02-17
36395.0,1330.0,2020-02-17,2020-02-18
36395.0,1720.0,2020-02-18,2020-02-19
36395.0,2210.0,2020-02-19,2020-02-20
36395.0,1120.0,2020-02-20,2020-02-21
36395.0,975.0,2020-02-21,2020-02-22
36395.0,1010.0,2020-02-22,2020-02-23
36395.0,1030.0,2020-02-23,2020-02-24
36395.0,1030.0,2020-02-24,2020-02-25
36395.0,1160.0,2020-02-25,2020-02-26
36395.0,1260.0,2020-02-26,2020-02-27
36395.0,1240.0,2020-02-27,2020-02-28
36395.0,829.0,2020-02-28,2020-02-29
36395.0,734.0,2020-02-29,2020-03-01
36395.0,843.0,2020-03-01,2020-03-02
36395.0,1060.0,2020-03-02,2020-03-03
36395.0,910.0,2020-03-03,2020-03-04
36395.0,1650.0,2020-03-04,2020-03-05
36395.0,905.0,2020-03-05,2020-03-06
36395.0,1110.0,2020-03-06,2020-03-07
36395.0,1050.0,2020-03-07,2020-03-08
36395.0,1130.0,2020-03-08,2020-03-09
36395.0,834.0,2020-03-09,2020-03-10
36395.0,980.0,2020-03-10,2020-03-11
36395.0,1540.0,2020-03-11,2020-03-12
36395.0,935.0,2020-03-12,2020-03-13
36395.0,904.0,2020-03-13,2020-03-14
36395.0,807.0,2020-03-14,2020-03-15
36395.0,964.0,2020-03-15,2020-03-16
36395.0,665.0,2020-03-16,2020-03-17
36395.0,689.0,2020-03-17,2020-03-18
36395.0,553.0,2020-03-18,2020-03-19
36395.0,678.0,2020-03-19,2020-03-20
36395.0,779.0,2020-03-20,2020-03-21
36395.0,779.0,2020-03-21,2020-03-22
36395.0,501.0,2020-03-22,2020-03-23
36395.0,316.0,2020-03-23,2020-03-24
36395.0,288.0,2020-03-24,2020-03-25
36395.0,839.0,2020-03-25,2020-03-26
36395.0,555.0,2020-03-26,2020-03-27
36395.0,383.0,2020-03-27,2020-03-28
36395.0,361.0,2020-03-28,2020-03-29
36395.0,335.0,2020-03-29,2020-03-30
36395.0,362.0,2020-03-30,2020-03-31
36395.0,343.0,2020-03-31,2020-04-01
36395.0,323.0,2020-04-01,2020-04-02
36395.0,626.0,2020-04-02,2020-04-03
36395.0,424.0,2020-04-03,2020-04-04
36395.0,338.0,2020-04-04,2020-04-05
36395.0,235.0,2020-04-05,2020-04-06
36395.0,173.0,2020-04-06,2020-04-07
36395.0,320.0,2020-04-08,2020-04-09
36395.0,432.0,2020-04-09,2020-04-10
36395.0,455.0,2020-04-10,2020-04-11
36395.0,394.0,2020-04-11,2020-04-12
36395.0,403.0,2020-04-12,2020-04-13
36395.0,540.0,2020-04-13,2020-04-14
36395.0,683.0,2020-04-14,2020-04-15
36395.0,894.0,2020-04-15,2020-04-16
36395.0,457.0,2020-04-16,2020-04-17
36395.0,281.0,2020-04-17,2020-04-18
36395.0,306.0,2020-04-18,2020-04-19
